"key","message","comment","context"
"Logo mode","Logotipo mode","",""
"Logo position","Logotipo Cargo","",""
"Logs configuration","Logs Configuración","",""
"Long","Long","",""
"Long name","Long Nombre","",""
"Longitude","Longitude","",""
"M.","M.","",""
"METAMODEL.DETAILS","Detalles","",""
"Mail Batch","Mail Lote de proceso","",""
"Mail account","Mail Cuenta","",""
"Mail batch","Mail Lote de proceso","",""
"Mail batch filters","Mail Lote de proceso filters","",""
"Mail batches","Mail batches","",""
"Mail template association","Mail Plantilla association","",""
"Mailing list created","Mailing Lista Creado","",""
"Mailing list message","Mailing Lista Mensaje","",""
"Mailing list updated","Mailing Lista Actualizado","",""
"Mailing lists","Mailing lists","",""
"Main Activities","Principal Activities","",""
"Main Activity","Principal Activity","",""
"Main Template","Principal Plantilla","",""
"Main address","Principal Dirección","",""
"Main calendar","Principal Calendario","",""
"Main company","Principal Empresa","",""
"Manage by amount","Manage by Monto","",""
"Manage by percentage","Manage by Porcentaje","",""
"Manage mail account by company","Manage mail Cuenta by Empresa","",""
"Manage mail account by user","Manage mail Cuenta by Usuario","",""
"Manage multi banks","Manage multi Bancos","",""
"Manage prices for product variants","Manage prices para Producto variants","",""
"Manage product variants","Manage Producto variants","",""
"Manage related CC & BCC emails","Manage related CC & BCC emails","",""
"Manage subsidiaries on partners","Manage subsidiaries on Socios/Contactos","",""
"Managed by","Managed by","",""
"Managed for","Managed para","",""
"Management coef.","Management coef.","",""
"Manual","Manual","",""
"Manufacturing Year","Manufacturing Año","",""
"Map","Mapa","",""
"Map configurators","Mapa configurators","",""
"Map group","Mapa Grupo","",""
"Map groups","Mapa Grupos","",""
"Map view","Mapa Ver","",""
"Map views","Mapa views","",""
"MapRest.Default","Por defecto","",""
"MapRest.Delivery","Entrega","",""
"MapRest.Invoicing","invoicing","",""
"MapRest.ZERO_RESULTS","We could no Calcular driving directions.","",""
"Mapping","Mapping","",""
"Mapping service provider","Mapping service provider","",""
"Maps","Maps","",""
"March","March","",""
"Marker color","Marker Color","",""
"Marketing campaigns","Marketing campaigns","",""
"Mass","Mass","",""
"Mass unit","Mass Unidad","",""
"Match with file","Match with file","",""
"Max acceptable weight (kg)","Max acceptable weight (kg)","",""
"Max discount (%)","Max Descuento (%)","",""
"Max number of lines per file","Max Número de Líneas per file","",""
"Maximum export limit","Maximum Exportar limit","",""
"Maximum height should be 60 px.","Maximum height should be 60 px.","",""
"Maximum number of records to export by using this advance export.","Maximum Número de records to Exportar by using this Anticipo Exportar.","",""
"Maximum time to wait for sequence increment in isolated transaction. Default is 5 seconds.","Maximum time to wait para Secuencia increment in isolated transaction. Por defecto is 5 seconds.","",""
"Maximum waiting time for a process launched by the user before continuing in the background.","Maximum waiting time para a Procesar launched by the Usuario before continuing in the background.","",""
"May","May","",""
"Maybe","Maybe","",""
"Meeting","Reunión","",""
"Menu","Menú","",""
"Menu Items","Menú Items","",""
"Menu not found: %s","Menu not found: %s","",""
"Menus","Menus","",""
"Merge duplicated","Fusionar duplicated","",""
"Message","Mensaje","",""
"Messaging","Messaging","",""
"Meta Json Field","Meta Json Field","",""
"Meta Permissions","Meta Permisos","",""
"Meta field","Meta field","",""
"Meta field name","Meta field Nombre","",""
"Meta file","Meta file","",""
"Meta json","Meta json","",""
"Meta model","Meta model","",""
"Meta model name","Meta model Nombre","",""
"MetaSchedule.service","Service","",""
"Method name","Method Nombre","",""
"Method parameters","Method parameters","",""
"Min acceptable weight (kg)","Min acceptable weight (kg)","",""
"Minutes Unit","Minutes Unidad","",""
"Missing %s parameter(s)","Missing %s parameter(s)","",""
"Missing data for required fields","Missing data para Requerido fields","",""
"Missing date format or expression","Missing Fecha format or expression","",""
"Missing field","Missing field","",""
"Missing import fields","Missing Importar fields","",""
"Missing parameter configuration for model %s.","Missing parameter configuration for model %s.","",""
"Missing required fields","Missing Requerido fields","",""
"Missing sub fields for","Missing sub fields para","",""
"Mobile phone","Celular Teléfono","",""
"Model","Model","",""
"Model default Path","Model Por defecto Path","",""
"Model email link","Model Correo electrónico Vincular","",""
"Model email links","Model Correo electrónico links","",""
"Model on which to apply the filter to obtain the elements to be displayed on the map.","Model on which to Aplicar the Filtrar to obtain the elements to be displayed on the Mapa.","",""
"Model target field","Model target field","",""
"Model to pseudonymize","Model to pseudonymize","",""
"Models","Models","",""
"Models to pseudonymize","Models to pseudonymize","",""
"Models to search","Models to Buscar","",""
"Modification","Modification","",""
"Module","Module","",""
"Modules configurations","Modules configurations","",""
"Monday","Monday","",""
"Mondays","Mondays","",""
"Month","Mes","",""
"Month days","Mes days","",""
"Month/days","Mes/days","",""
"Monthly reset","Monthly Restablecer","",""
"Months","Months","",""
"Mother company","Mother Empresa","",""
"Move exports","Asiento exports","",""
"Move lines","Líneas de asiento","",""
"Moves","Asientos","",""
"Ms.","Ms.","",""
"Multiple pricings found for the product/category '%s', company '%s' and model '%s', only one expected.","Multiple pricings found for the product/category '%s', company '%s' and model '%s', only one expected.","",""
"Multiple qty","Multiple qty","",""
"Multiple quantities","Multiple quantities","",""
"Multiple quantities of purchase","Multiple quantities of purchase","",""
"Multiple quantities of sale","Multiple quantities of sale","",""
"Multiple quantity","Multiple Cantidad","",""
"Mx.","Mx.","",""
"My Customers","My Clientes","",""
"My ERP calendars","My ERP calendars","",""
"My Mailing lists","My Mailing lists","",""
"My Prospects","My Prospects","",""
"My Recent Contacts","My Recent Contactos","",""
"My calendars","My calendars","",""
"My events","My events","",""
"My open tasks","My Abierto Tareas","",""
"My tasks","My Tareas","",""
"My teams","My teams","",""
"N : For numbers","N : para numbers","",""
"NA","NA","",""
"Name","Nombre","",""
"Name of a built-up area, with defined boundaries, and a local government; most commonly the name of a town where the address is located. This field will be autofilled when selecting a city within a list onto the database.","Name of a built-up area, with defined boundaries, and a local government; most commonly the name of a town where the address is located. This field will be autofilled when selecting a city within a list onto the database.","",""
"Name of a street or thoroughfare. If the building number is not displayed, then the number that identifies the position of a building in the street must be included in this model.","Name of a street or thoroughfare. If the building number is not displayed, then the number that identifies the position of a building in the street must be included in this model.","",""
"Name of temporary variable","Nombre of temporary variable","",""
"Name of the building or house.","Nombre of the building or house.","",""
"Name of the field in the model where to save the file","Nombre of the field in the model where to Guardar the file","",""
"Name/Company Name","Nombre/Empresa Nombre","",""
"National Code","National Código","",""
"Navigation","Navigation","",""
"Nb columns","Nb columns","",""
"Nb of Inhabitants","Nb of Inhabitants","",""
"Nb of digits for quantities","Nb of digits para quantities","",""
"Nb of digits for tax rate","Nb of digits para Impuesto Tasa","",""
"Nb of digits for unit prices","Nb of digits para Unidad prices","",""
"Nb of first lines to be ignore","Nb of first Líneas to be ignore","",""
"Nb. of Inhabitants","Nb. of Inhabitants","",""
"Nested batch execution!","Nested Lote de proceso execution!","",""
"Net mass","Neto mass","",""
"New","Nuevo","",""
"New customers with first sale order","Nuevo Clientes with first Pedido de venta","",""
"New job title","Nuevo Título del cargo","",""
"New password","Nuevo password","",""
"Newly set value","Newly set value","",""
"Next","Siguiente","",""
"Next N°","Siguiente N°","",""
"Next pricing","Siguiente pricing","",""
"Next task","Siguiente Tarea","",""
"No","No","",""
"No Return Value","No Devolución Value","",""
"No active company for this user, please define an active company.","No Activo Empresa para this Usuario, please define an Activo Empresa.","",""
"No address found with this country, zip and street name. City name is required to create a new city.","No Dirección found with this País, Código postal y Calle Nombre. Ciudad Nombre es requerido to Crear a Nuevo Ciudad.","",""
"No city found","No Ciudad found","",""
"No contact to import.","No Contacto to Importar.","",""
"No country found for: %s.","No country found for: %s.","",""
"No currency conversion found from '%s' to '%s' for date %s","No currency conversion found from '%s' to '%s' for date %s","",""
"No discount","No Descuento","",""
"No duplicate finder field configured.","No Duplicar finder field configured.","",""
"No duplicate records found","No Duplicar records found","",""
"No file found on %s.","No file found on %s.","",""
"No header row found","No header row found","",""
"No help","No Ayuda","",""
"No imported data to reset","No imported data to Restablecer","",""
"No period found or it has been closed for the company %s for the date %s","No period found or it has been closed for the company %s for the date %s","",""
"No pricing scale used for this record","No pricing scale used para this record","",""
"No records found for query","No records found para query","",""
"No tax found for product %s","No tax found for product %s","",""
"No test record found for indicator configuration","No Probar record found para indicator Configuración","",""
"No view configured for model %s.","No view configured for model %s.","",""
"No zip found in request body or in the found city","No Código postal found in request body or in the found Ciudad","",""
"Non-negotiable price list","Non-negotiable Lista de precios","",""
"Non-unique key","Non-unique key","",""
"None","Ninguno","",""
"Not contains","no contains","",""
"Not implemented yet!","no implemented yet!","",""
"Not sent","no sent","",""
"Not valid","no Válido","",""
"Note","Nota","",""
"Note Bills","Nota Bills","",""
"Note bills","Nota bills","",""
"Notes","Notas","",""
"November","November","",""
"Number of days since last update","Número de days since last Actualizar","",""
"Number of decimals","Número de decimals","",""
"Number of errors occurred","Número de errors occurred","",""
"Number of records imported/exported","Número de records imported/exported","",""
"Number of records to fetch from database on one query run. It will fetch upto 'Maximum export limit'.","Número de records to fetch Desde database on one query Ejecutar. It will fetch upto 'Maximum Exportar limit'.","",""
"Number of tasks generated at most at once","Número de Tareas generated at most at once","",""
"Number that identifies the position of a building on a street.","Número that identifies the Cargo of a building on a Calle.","",""
"Numbered box in a post office, assigned to a person or organisation, where letters are kept until called for.","Numbered box in a Contabilizar office, Asignado a a person or organisation, where letters are kept until called para.","",""
"Numbers Format","Numbers Format","",""
"Numeric code (ISO)","Numeric Código (ISO)","",""
"N° and Street label","N° y Calle label","",""
"ODS","ODS","",""
"ODT","ODT","",""
"OK","OK","",""
"Object","Object","",""
"Object id","Object id","",""
"Object is missing for tab configuration(%s)","Object is missing for tab configuration(%s)","",""
"Object is not matched","Object is no matched","",""
"Object not found: %s","Object not found: %s","",""
"Objects","Objects","",""
"Obsolete Products","Obsolete Productos","",""
"October","October","",""
"Old address","Old Dirección","",""
"Old email","Old Correo electrónico","",""
"Old job title","Old Título del cargo","",""
"Old phone number","Old Teléfono Número","",""
"One month","One Mes","",""
"One week","One Semana","",""
"One year","One Año","",""
"Only the users for which the password has not been updated since this number of days will be taken into account.","Only the Usuarios para which the password has no been Actualizado since this Número de days will be taken into Cuenta.","",""
"Open employee form","Abierto Empleado Formulario","",""
"Open period","Abierto Período","",""
"Open related record","Abierto related record","",""
"Open street map","Abierto Calle Mapa","",""
"Open wizard meta model","Abierto wizard meta model","",""
"Opened","Opened","",""
"Operator","Operator","",""
"Opportunities","Oportunidades","",""
"Opportunity","Oportunidad","",""
"Or","o","",""
"Order Bloqued Message","Orden Bloqued Mensaje","",""
"Order by","Orden by","",""
"Order by type","Orden by Tipo","",""
"Organization","Organización","",""
"Organizer","Organizer","",""
"Origin","Origin","",""
"Origin Id","Origin Id","",""
"Origin Type","Origin Tipo","",""
"Original","Original","",""
"Orphan timeout (minutes)","Orphan timeout (minutes)","",""
"Other","Otro","",""
"Other variants","Otro variants","",""
"Out","Out","",""
"Outer height (mm)","Outer height (mm)","",""
"Outer length (mm)","Outer length (mm)","",""
"Outer width (mm)","Outer width (mm)","",""
"Overview","Resumen general","",""
"Owner","Owner","",""
"Owner name","Owner Nombre","",""
"PDF","PDF","",""
"PDF_417","PDF_417","",""
"PENDING reservations older than this timeout will be released. Default is 30 minutes.","Pendiente reservations older than this timeout will be released. Por defecto is 30 minutes.","",""
"PFP Validator","PFP Validator","",""
"PFX Certificate","PFX Certificate","",""
"PRINT_NOUN","PRINT_NOUN","",""
"Packaging","Packaging","",""
"Packaging details","Packaging Detalles","",""
"Packaging level","Packaging level","",""
"Packaging max total weight (kg)","Packaging max Total weight (kg)","",""
"Packing","Packing","",""
"Padding","Padding","",""
"Paid fixer API","Pagado fixer API","",""
"Pallet","Pallet","",""
"Panel at the end of view","Panel at the end of Ver","",""
"Parameter","Parameter","",""
"Parameters","Parameters","",""
"Parent","Parent","",""
"Parent Menu","Parent Menú","",""
"Parent Price List","Parent Lista de precios","",""
"Parent category","Parent Categoría","",""
"Parent company","Parent Empresa","",""
"Parent product","Parent Producto","",""
"Parent user","Parent Usuario","",""
"Partial address","Parcial Dirección","",""
"Partner","Socio/Contacto","",""
"Partner (Cust/Suppl)","Socio/Contacto (Cust/Suppl)","",""
"Partner Dashboard","Socio/Contacto Panel de control","",""
"Partner Details","Socio/Contacto Detalles","",""
"Partner Type","Socio/Contacto Tipo","",""
"Partner address successfully updated.","Socio/Contacto Dirección successfully Actualizado.","",""
"Partner categories","Socio/Contacto categories","",""
"Partner category","Socio/Contacto Categoría","",""
"Partner default category","Socio/Contacto Por defecto Categoría","",""
"Partner filters","Socio/Contacto filters","",""
"Partner has duplicate stock settings for same company","Socio/Contacto has Duplicar Stock/Inventario Configuración para same Empresa","",""
"Partner name","Socio/Contacto Nombre","",""
"Partner not found","Tiers non trouvé","",""
"Partner price lists","Socio/Contacto Listas de precios","",""
"Partner relation","Socio/Contacto relation","",""
"Partner relation type","Socio/Contacto relation Tipo","",""
"Partner relations","Socio/Contacto relations","",""
"Partner relations type","Socio/Contacto relations Tipo","",""
"Partner relations types","Socio/Contacto relations types","",""
"Partner sources","Socio/Contacto sources","",""
"Partner type","Socio/Contacto Tipo","",""
"Partner type selection","Socio/Contacto Tipo selection","",""
"Partner/Contact","Socio/Contacto/Contacto","",""
"PartnerPriceList.currency","Socio/Contacto Lista de precios Moneda","",""
"Partners","Socios/Contactos","",""
"Partners by Industry Sector","Socios/Contactos by Industry Sector","",""
"Password","Password","",""
"Password change","Password change","",""
"Password doesn't match with configured pattern.","Password doesn't match with configured pattern.","",""
"Password must have at least 8 characters with at least three of these four types: lowercase, uppercase, digit, special.","Password must have at least 8 characters with at least three of these four types: lowercase, uppercase, digit, special.","",""
"Path","Path","",""
"Path to export folder","Path to Exportar folder","",""
"Pattern","Pattern","",""
"Pay attention to the type and the order of the parameters.<br>See <a href=""https://docs.oracle.com/en/java/javase/17/docs/api/java.base/java/util/concurrent/TimeUnit.html"" target=""_blank"">java documentation</a> for TimeUnit syntax.","Pay attention to the type and the order of the parameters.<br>See <a href=""https://docs.oracle.com/en/java/javase/17/docs/api/java.base/java/util/concurrent/TimeUnit.html"" target=""_blank"">java documentation</a> for TimeUnit syntax.","",""
"Payment","Pago","",""
"Payment Mode","Modo de pago","",""
"Payment condition","Condición de pago","",""
"Payment delay (Average in days)","Pago delay (Average in days)","",""
"Payment mode","Modo de pago","",""
"Payment mode filters","Modo de pago filters","",""
"Payment vouchers","Pago vouchers","",""
"Payroll Year","Nómina Año","",""
"Pdf Footer Settings","Pdf Footer Configuración","",""
"Pdf Header Settings","Pdf Header Configuración","",""
"Pending","Pendiente","",""
"Per product","Per Producto","",""
"Per product category","Per Categoría de producto","",""
"Period","Período","",""
"Period %s is now closed","Period %s is now closed","",""
"Period closed","Período Cerrado","",""
"Period duration","Período Duración","",""
"Periods generation assistant","Períodos generation assistant","",""
"Periods list","Períodos Lista","",""
"Permanent closure date","Permanent closure Fecha","",""
"Permanently Closed","Permanently Cerrado","",""
"Permanently close period","Permanently Cerrar Período","",""
"Permission","Permiso","",""
"Permission Assistant","Permiso Assistant","",""
"Permissions","Permisos","",""
"Persistence of data (in months).","Persistence of data (in months).","",""
"Personalised export","Personalised Exportar","",""
"Phone Book","Teléfono Book","",""
"Phonebook.companyPhonebook","Empresa Phonebook","",""
"Phonebook.contactPhonebook","Contacto Phonebook","",""
"Photo","Photo","",""
"Phrase code","Phrase Código","",""
"Pick list","Pick Lista","",""
"Picklist QAS","Picklist QAS","",""
"Pictogram","Pictogram","",""
"Picture","Picture","",""
"Please check your parameters configuration.","Please Verificar your parameters Configuración.","",""
"Please check your parameters value format.","Please Verificar your parameters value format.","",""
"Please check yours params, both fields must be filled.","Please Verificar yours params, both fields debe ser filled.","",""
"Please clear all existing periods before generating new ones","Please Limpiar Todos existing Períodos before generating Nuevo ones","",""
"Please configure unit conversion from '%s' to '%s'.","Please configure unit conversion from '%s' to '%s'.","",""
"Please define a print template for the model :","Please define a Imprimir Plantilla para the model :","",""
"Please enter a tax version for the tax %s","Please enter a tax version for the tax %s","",""
"Please enter at least one field.","Por favor ingrese at least one field.","",""
"Please enter search call or search fields for the object(%s)","Please enter search call or search fields for the object(%s)","",""
"Please fill API Sirene url in app base.","Please fill API Sirene url in app base.","",""
"Please fill in or modify at least one element before saving.","Please fill in or modify at least one element before Guardando.","",""
"Please fill in or modify some elements to be able to register","Please fill in or modify some elements to be able to register","",""
"Please fill in task date.","Please fill in Tarea Fecha.","",""
"Please fill locale for the company %s","Please fill locale for the company %s","",""
"Please fill pixel for height","Please fill pixel para height","",""
"Please fill pixel for width","Please fill pixel para width","",""
"Please fill the default address template.","Please fill the Por defecto Dirección Plantilla.","",""
"Please import only excel file.","Please Importar only excel file.","",""
"Please provide valid csv file name.","Please provide Válido csv file Nombre.","",""
"Please remove duplicate csv file name from excel file.","Please Quitar Duplicar csv file Nombre Desde excel file.","",""
"Please select a language on user form.","Por favor seleccione a Idioma on Usuario Formulario.","",""
"Please select active company","Por favor seleccione Activo Empresa","",""
"Please select at least one record.","Por favor seleccione at least one record.","",""
"Please select export object or export format.","Por favor seleccione Exportar object or Exportar format.","",""
"Please select fields for export.","Por favor seleccione fields para Exportar.","",""
"Please select key fields to check duplicate","Por favor seleccione key fields to Verificar Duplicar","",""
"Please select multiple records","Por favor seleccione multiple records","",""
"Please select original object.","Por favor seleccione original object.","",""
"Please select records to print","Por favor seleccione records to Imprimir","",""
"Please set a JPQL domain (For example: self.id = 1)","Please set a JPQL domain (para example: self.id = 1)","",""
"Please set a company.","Please set a Empresa.","",""
"Please set an active company.","Please set an Activo Empresa.","",""
"Please upload csv or txt or zip files only.","Please Cargar csv or txt or Código postal files only.","",""
"Please use ',' ';' or '|' as separator between two email addresses.","Please use ',' &#20; ';' or '|' as separator between two Correo electrónico addresses.","",""
"Populated custom field: %s","Populated custom field: %s","",""
"Populated field: %s","Populated field: %s","",""
"Port","Port","",""
"Portrait","Portrait","",""
"Position.Left","Left","",""
"Position.Right","Right","",""
"Post box","Contabilizar box","",""
"Postal addresses","Postal addresses","",""
"Powder retention","Powder retention","",""
"Preferences","Preferences","",""
"Prefix","Prefix","",""
"Prefix cannot start with #.","Prefix cannot Iniciar with #.","",""
"Prefix or suffix must contain %M or %FM, and %YY or %YYYY since monthly reset is true","Prefix or suffix must contain %M or %FM, and %YY or %YYYY since monthly reset is true","",""
"Prefix or suffix must contain %YY or %YYYY since yearly reset is true","Prefix or suffix must contain %YY or %YYYY since yearly reset is true","",""
"Prefix or suffix must not contain characters forbidden in filenames.","Prefix or suffix must no contain characters forbidden in filenames.","",""
"Preview filtered records","Vista previa filtered records","",""
"Previous","Anterior","",""
"Previous pricing","Anterior pricing","",""
"Previous value","Anterior value","",""
"Price Extra","Precio Extra","",""
"Price list","Lista de precios","",""
"Price list content","Lista de precios content","",""
"Price list line","Lista de precios Línea","",""
"Price list line list","Lista de precios Línea Lista","",""
"Price list lines","Lista de precios Líneas","",""
"Price lists","Listas de precios","",""
"Price product fetch was successful","Precio Producto fetch was successful","",""
"PriceList.currency","Lista de precios Moneda","",""
"PriceListLineSelect.Discount","Descuento","",""
"Prices updated","Prices Actualizado","",""
"Pricing","Pricing","",""
"Pricing classification rules","Pricing classification rules","",""
"Pricing computing order","Pricing computing Orden","",""
"Pricing line","Pricing Línea","",""
"Pricing lines","Pricing Líneas","",""
"Pricing process unavailable for this class : %s","Pricing process unavailable for this class : %s","",""
"Pricing result rules","Pricing result rules","",""
"Pricing rule","Pricing rule","",""
"Pricing rules","Pricing rules","",""
"Pricings","Pricings","",""
"Primary key","Primary key","",""
"Primary keys","Primary keys","",""
"Print","Imprimir","",""
"Print Footer","Imprimir Footer","",""
"Print Header","Imprimir Header","",""
"Print Test","Imprimir Probar","",""
"Print line","Imprimir Línea","",""
"Print lines","Imprimir Líneas","",""
"Print sublist","Imprimir sublist","",""
"Print template","Imprimir Plantilla","",""
"Print template line","Imprimir Plantilla Línea","",""
"Print template line test","Imprimir Plantilla Línea Probar","",""
"Print template lines","Imprimir Plantilla Líneas","",""
"Print template sublist","Imprimir Plantilla sublist","",""
"Print templates","Imprimir Plantillas","",""
"Printing","Printing","",""
"Printing Setting","Printing Setting","",""
"Printing Settings","Printing Configuración","",""
"Printing code","Printing Código","",""
"Printing settings","Printing Configuración","",""
"Printing settings for trading name","Printing Configuración para trading Nombre","",""
"Printing template","Printing Plantilla","",""
"Printing template line","Printing Plantilla Línea","",""
"Printing template lines","Printing Plantilla Líneas","",""
"Printing templates","Printing Plantillas","",""
"Printing wizard","Printing wizard","",""
"Printings","Printings","",""
"Prints","Prints","",""
"Priority","Prioridad","",""
"Private","Private","",""
"Processed account moves","Processed Cuenta Asientos","",""
"Processed users","Processed Usuarios","",""
"Procurement method","Procurement method","",""
"Procurement settings","Procurement Configuración","",""
"Prod instance","Prod instance","",""
"Produce","Produce","",""
"Product","Producto","",""
"Product / Product model","Producto / Producto model","",""
"Product BarCode","Producto BarCode","",""
"Product Catalog","Producto Catalog","",""
"Product Subtype","Producto Subtype","",""
"Product accounting families","Producto accounting families","",""
"Product catalog PGQL template","Producto catalog PGQL Plantilla","",""
"Product categories","Producto categories","",""
"Product category","Categoría de producto","",""
"Product category tree","Categoría de producto Árbol","",""
"Product dates","Producto dates","",""
"Product families","Producto families","",""
"Product launch Date","Producto Lanzar Fecha","",""
"Product not renewed","Producto no renewed","",""
"Product packaging","Producto packaging","",""
"Product per company","Producto per Empresa","",""
"Product pulled off market Date","Producto pulled off market Fecha","",""
"Product sequence","Producto Secuencia","",""
"Product sheet","Producto sheet","",""
"Product specific attributes","Producto specific attributes","",""
"Product to package","Producto to package","",""
"Product types to group","Producto types to Grupo","",""
"Product typology","Producto typology","",""
"Product unavailable for purchase","Producto No disponible para purchase","",""
"Product unavailable for sale","Producto No disponible para sale","",""
"Product updated","Producto Actualizado","",""
"Product variant","Producto variant","",""
"Product variant attr","Producto variant attr","",""
"Product variant attr1","Attribute 1","",""
"Product variant attr2","Attribute 2","",""
"Product variant attr3","Attribute 3","",""
"Product variant attr4","Attribute 4","",""
"Product variant attr5","Attribute 5","",""
"Product variant attribute","Producto variant attribute","",""
"Product variant attributes","Producto variant attributes","",""
"Product variant config","Producto variant config","",""
"Product variant configuration","Producto variant Configuración","",""
"Product variant configurations","Producto variant configurations","",""
"Product variant value","Producto variant value","",""
"Product variant value1","Producto variant value1","",""
"Product variant value1 set","Value(s) of the attribute 1","",""
"Product variant value2","Producto variant value2","",""
"Product variant value2 set","Value(s) of the attribute 2","",""
"Product variant value3","Producto variant value3","",""
"Product variant value3 set","Value(s) of the attribute 3","",""
"Product variant value4","Producto variant value4","",""
"Product variant value4 set","Value(s) of the attribute 4","",""
"Product variant value5","Producto variant value5","",""
"Product variant value5 set","Value(s) of the attribute 5","",""
"Product variant values","Producto variant values","",""
"Product variants","Producto variants","",""
"ProductCatalog.description","Descripción","",""
"ProductCatalog.price","Precio","",""
"ProductCatalog.reference","Referencia","",""
"ProductCatalog.summary","Resumen","",""
"ProductSheet.description","Descripción","",""
"ProductSheet.price","Precio","",""
"ProductSheet.title","Producto DATA SHEET","",""
"ProductSheet.warranty","Precio","",""
"ProductType.product","Producto","",""
"ProductVariantValue.applicationPriceSelect","Application","",""
"Production config","Production config","",""
"Production information","Production Información","",""
"Products","Productos","",""
"Products (${ name })","Productos (${ Nombre })","",""
"Products ATI/WT","Productos ATI/WT","",""
"Products With Variant","Productos With Variant","",""
"Products filters","Productos filters","",""
"Products models","Productos models","",""
"Products per companies","Productos per Empresas","",""
"Products variant attributes","Productos variant attributes","",""
"Products variants","Productos variants","",""
"Products.items","Productos","",""
"Products.services","Services","",""
"Project tasks","Proyecto Tareas","",""
"Properties","Properties","",""
"Prospect","Prospect","",""
"Prospects","Prospects","",""
"Prospects by Industry Sector","Prospects by Industry Sector","",""
"Prospects by country","Prospects by País","",""
"Prototype","Prototype","",""
"Pseudonymization","Pseudonymization","",""
"Pseudonymization templates","Pseudonymization Plantillas","",""
"Pseudonymizer","Pseudonymizer","",""
"Pseudonymizer line","Pseudonymizer Línea","",""
"Pseudonymizer lines","Pseudonymizer Líneas","",""
"Pseudonymizer template","Pseudonymizer Plantilla","",""
"Pseudonymizer templates","Pseudonymizer Plantillas","",""
"Public","Public","",""
"Public Holiday Planning","Public Holiday Planning","",""
"Public holidays list","Public holidays Lista","",""
"Public holidays planning","Public holidays planning","",""
"Purch._block","Purch.","",""
"Purchasable","Purchasable","",""
"Purchase","Purchase","",""
"Purchase / Cost currency","Purchase / Cost Moneda","",""
"Purchase Taxes","Purchase Impuestos","",""
"Purchase config","Purchase config","",""
"Purchase price","Purchase Precio","",""
"Purchase price A.T.I.","Purchase Precio A.T.I.","",""
"Purchase price W.T.","Purchase Precio W.T.","",""
"Purchase price lists","Purchase Listas de precios","",""
"Purchase product","Purchase Producto","",""
"Purchase/Costs","Purchase/Costs","",""
"Purchases","Purchases","",""
"Purchases of fixed assets","Purchases of Activos fijos","",""
"QAS Moniker","QAS Moniker","",""
"QAS Proposal lists","QAS Proposal lists","",""
"QAS certification","QAS certification","",""
"QAS score","QAS score","",""
"QR_CODE","QR_CODE","",""
"Qty","Qty","",""
"Qty (%)","Qty (%)","",""
"Qty min (by product)","Qty min (by Producto)","",""
"Quality","Quality","",""
"Quality audits","Quality audits","",""
"Quality config","Quality config","",""
"Quality improvements","Quality improvements","",""
"Quantity","Cantidad","",""
"Quantity should be a multiple of %s","Quantity should be a multiple of %s","",""
"Query","Query","",""
"Query fetch size","Query fetch size","",""
"Query fetch size must be greater than zero.","Query fetch size debe ser greater than zero.","",""
"Query fetch size must be less than export limit.","Query fetch size debe ser less than Exportar limit.","",""
"Query in JPQL","Query in JPQL","",""
"Query language","Query Idioma","",""
"Query result","Query result","",""
"Query to database","Query to database","",""
"Rank","Rank","",""
"Rate","Tasa","",""
"Rate (%)","Tasa (%)","",""
"Read","Read","",""
"Read only","Read only","",""
"Readonly If","Readonly If","",""
"Real qty","Real qty","",""
"Receive notifications by email","Receive Notificaciones by Correo electrónico","",""
"Received emails","Received emails","",""
"Recently created contacts","Recently Creado Contactos","",""
"Recently created partners","Recently Creado Socios/Contactos","",""
"Recipient address","Recipient Dirección","",""
"Recipient details","Recipient Detalles","",""
"Recipients","Recipients","",""
"Recompute address","Recompute Dirección","",""
"Recompute addresses batch","Recompute addresses Lote de proceso","",""
"Recompute all addresses","Recompute Todos addresses","",""
"Reconciled move lines","Reconciled Líneas de asiento","",""
"Record date","Record Fecha","",""
"Record title","Record Título","",""
"Record value","Record value","",""
"Recovering the scale","Recovering the scale","",""
"Reference","Referencia","",""
"Reference ID","Referencia ID","",""
"Referential","Referential","",""
"Refund blocking","Reembolso blocking","",""
"Region","Region","",""
"Region code","Region Código","",""
"Region name","Region Nombre","",""
"Regions","Regions","",""
"Registration code is invalid.","Registration Código is Inválido.","",""
"Registration code is required for companies","Registration Código es requerido para Empresas","",""
"Registration code is required.","Registration Código es requerido.","",""
"Registration number","Registration Número","",""
"Registration number already exists for partner %s.","Registration number already exists for partner %s.","",""
"Registration number template","Registration Número Plantilla","",""
"Registration number templates","Registration Número Plantillas","",""
"Regroup products on printings","Regroup Productos on printings","",""
"Reimb._block","Reimb.","",""
"Reimbursements","Reimbursements","",""
"Related document name","Related document Nombre","",""
"Related id","Related id","",""
"Related object","Related object","",""
"Related reference","Related Referencia","",""
"Related to","Related to","",""
"Relation 1","Relation 1","",""
"Relation 2","Relation 2","",""
"Relationship","Relationship","",""
"Relative date to take into account","Relative Fecha to take into Cuenta","",""
"Relative dates","Relative dates","",""
"Released","Released","",""
"Reload standard rptdesign file","Recargar standard rptdesign file","",""
"Remin._block","Remin.","",""
"Remind Timesheet Validation Batch","Remind Registro de horas Validation Lote de proceso","",""
"Remind time sheets validation","Remind time sheets validation","",""
